Date,Open,High,Low,Close,Adj Close,Volume
2005-12-16,2.637374,2.648139,2.572785,2.594315,2.470180,1370207
2005-12-19,2.648139,2.669669,2.605080,2.669669,2.541928,1130072
2005-12-20,2.669669,2.669669,2.615845,2.615845,2.490680,1279634
2005-12-21,2.658904,2.658904,2.626609,2.637374,2.511178,1091521
2005-12-22,2.648139,2.658904,2.615845,2.626609,2.500928,1223897
2005-12-23,2.615845,2.637374,2.583550,2.583550,2.459930,2101758
2005-12-28,2.583550,2.605080,2.529726,2.583550,2.459930,1581544
2005-12-29,2.583550,2.626609,2.540491,2.626609,2.500928,1272667
2005-12-30,2.626609,2.626609,2.540491,2.572785,2.449680,2652163
2006-01-03,2.572785,2.615845,2.562021,2.605080,2.480429,2099436
2006-01-04,2.626609,2.637374,2.615845,2.626609,2.500928,4017726
2006-01-05,2.637374,3.218673,2.637374,3.175614,3.023664,20806249
2006-01-06,3.175614,3.283262,3.003377,3.229438,3.074912,15834022
2006-01-09,3.229438,3.337086,3.175614,3.197144,3.044164,8678753
2006-01-10,3.207908,3.207908,3.067966,3.164849,3.013414,9164131
2006-01-11,3.100260,3.143320,3.024907,3.078731,2.931417,14944548
2006-01-12,3.089496,3.089496,2.992612,3.014142,2.869918,7878924
2006-01-13,3.014142,3.175614,3.014142,3.164849,3.013414,3982890
2006-01-16,3.132555,3.240203,3.100260,3.207908,3.054412,3290819
2006-01-17,3.197144,3.207908,3.035672,3.078731,2.931417,5889568
2006-01-18,3.035672,3.132555,3.014142,3.111025,2.962165,7039149
2006-01-19,3.067966,3.164849,3.067966,3.154084,3.003164,3237404
2006-01-20,3.154084,3.250968,3.100260,3.186379,3.033914,7922984
2006-01-23,3.250968,3.294027,3.164849,3.283262,3.126161,13367649
2006-01-24,3.315556,3.498558,3.315556,3.444734,3.279907,16762976
2006-01-25,3.444734,3.498558,3.433969,3.433969,3.269657,6695436
2006-01-26,3.498558,3.498558,3.337086,3.380145,3.218408,5373999
2006-01-27,3.380145,3.455499,3.380145,3.444734,3.279907,8026163
2006-02-01,3.444734,3.466263,3.380145,3.444734,3.279907,3151476
2006-02-02,3.466263,3.477028,3.412439,3.423204,3.259407,4361439
2006-02-03,3.423204,3.498558,3.380145,3.477028,3.310656,2357220
2006-02-06,3.444734,3.563147,3.423204,3.563147,3.392654,8019196
2006-02-07,3.530852,3.530852,3.423204,3.423204,3.259407,9665767
2006-02-08,3.423204,3.433969,3.315556,3.347851,3.187659,12652354
2006-02-09,3.337086,3.358615,3.315556,3.326321,3.167159,5088345
2006-02-10,3.315556,3.433969,3.315556,3.369380,3.208158,5548178
2006-02-13,3.390910,3.584676,3.369380,3.573911,3.402903,12975166
2006-02-14,3.573911,3.703089,3.552382,3.649265,3.474651,17838240
2006-02-15,3.660030,3.660030,3.520087,3.573911,3.402903,14661217
2006-02-16,3.627735,3.746148,3.595441,3.660030,3.484901,13256174
2006-02-17,3.703089,3.703089,3.627735,3.638500,3.464401,5125504
2006-02-20,3.660030,3.681559,3.627735,3.681559,3.505400,18500120
2006-02-21,3.692324,3.703089,3.638500,3.660030,3.484901,6400493
2006-02-22,3.627735,3.692324,3.573911,3.681559,3.505400,4688431
2006-02-23,3.681559,3.692324,3.638500,3.638500,3.464401,5132471
2006-02-24,3.616971,3.660030,3.616971,3.627735,3.454151,1038106
2006-02-27,3.638500,3.638500,3.455499,3.455499,3.290157,6969477
2006-02-28,3.412439,3.412439,3.315556,3.337086,3.177410,6716337
2006-03-01,3.337086,3.347851,3.272497,3.315556,3.156910,4858429
2006-03-02,3.326321,3.390910,3.315556,3.337086,3.177410,3058581
2006-03-03,3.369380,3.369380,3.315556,3.326321,3.167159,3002844
2006-03-06,3.315556,3.380145,3.304791,3.337086,3.177410,891795
2006-03-07,3.315556,3.315556,3.132555,3.164849,3.013414,4890943
2006-03-08,3.111025,3.229438,3.035672,3.197144,3.044164,2830987
2006-03-09,3.197144,3.326321,3.197144,3.272497,3.115911,3648467
2006-03-10,3.283262,3.552382,3.272497,3.552382,3.382404,7663871
2006-03-13,3.552382,3.563147,3.487793,3.530852,3.361904,3929475
2006-03-14,3.498558,3.541617,3.455499,3.520087,3.351654,6126452
2006-03-15,3.466263,3.649265,3.466263,3.638500,3.464401,4266221
2006-03-16,3.606206,3.660030,3.466263,3.660030,3.484901,5371676
2006-03-17,3.616971,3.638500,3.552382,3.627735,3.454151,2001896
2006-03-20,3.552382,3.584676,3.509323,3.509323,3.341405,838381
2006-03-21,3.466263,3.498558,3.444734,3.498558,3.331155,1263377
2006-03-22,3.509323,3.509323,3.412439,3.444734,3.279907,1720887
2006-03-23,3.466263,3.466263,3.390910,3.433969,3.269657,6972729
2006-03-24,3.412439,3.477028,3.412439,3.444734,3.279907,4579743
2006-03-27,3.401675,3.423204,3.250968,3.369380,3.208158,11134127
2006-03-28,3.401675,3.584676,3.401675,3.477028,3.310656,6613823
2006-03-29,3.466263,3.530852,3.466263,3.498558,3.331155,4033983
2006-03-30,3.509323,3.552382,3.423204,3.477028,3.310656,3694914
2006-03-31,3.466263,3.498558,3.444734,3.455499,3.290157,4263899
2006-04-03,3.444734,3.541617,3.401675,3.541617,3.372154,1739466
2006-04-04,3.541617,3.584676,3.498558,3.509323,3.341405,4212806
2006-04-06,3.584676,3.616971,3.530852,3.573911,3.402903,4505427
2006-04-07,3.573911,3.595441,3.552382,3.595441,3.423403,1634959
2006-04-10,3.595441,3.595441,3.477028,3.530852,3.361904,3413906
2006-04-11,3.164849,3.487793,3.164849,3.444734,3.279907,5014494
2006-04-12,3.444734,3.541617,3.444734,3.520087,3.351654,4619224
2006-04-13,3.520087,3.573911,3.487793,3.573911,3.402903,5889452
2006-04-18,3.573911,3.616971,3.552382,3.606206,3.433653,9579838
2006-04-19,3.595441,3.703089,3.595441,3.670795,3.495151,11330917
2006-04-20,3.660030,3.670795,3.616971,3.660030,3.484901,11699851
2006-04-21,3.660030,3.681559,3.649265,3.660030,3.484901,3177022
2006-04-24,3.660030,3.660030,3.401675,3.444734,3.279907,6707048
2006-04-25,3.466263,3.509323,3.272497,3.283262,3.126161,12069435
2006-04-26,3.294027,3.412439,3.294027,3.390910,3.228658,5724679
2006-04-27,3.326321,3.433969,3.326321,3.369380,3.208158,1444988
2006-04-28,3.380145,3.380145,3.240203,3.369380,3.208158,2250391
2006-05-02,3.337086,3.487793,3.337086,3.487793,3.320905,2429214
2006-05-03,3.541617,3.563147,3.487793,3.520087,3.351654,2385865
2006-05-04,3.520087,3.530852,3.455499,3.509323,3.341405,1711597
2006-05-08,3.509323,3.552382,3.498558,3.520087,3.351654,1535096
2006-05-09,3.520087,3.520087,3.444734,3.477028,3.310656,2656808
2006-05-10,3.509323,3.552382,3.423204,3.498558,3.331155,2322385
2006-05-11,3.121790,3.423204,3.121790,3.380145,3.218408,2638229
2006-05-12,3.337086,3.380145,3.294027,3.326321,3.167159,4705412
2006-05-15,3.347851,3.390910,3.229438,3.250968,3.095412,3576473
2006-05-16,3.240203,3.261732,3.186379,3.261732,3.105661,3539315
2006-05-17,3.283262,3.390910,3.272497,3.326321,3.167159,1075264
2006-05-18,3.326321,3.326321,3.186379,3.240203,3.085162,2349190
2006-05-19,3.164849,3.272497,3.164849,3.218673,3.064663,1679084
2006-05-22,3.132555,3.186379,3.078731,3.100260,2.951916,2136594
2006-05-23,3.121790,3.121790,2.906494,2.981848,2.839169,5399545
2006-05-24,2.992612,3.035672,2.992612,3.014142,2.869918,2104080
2006-05-25,2.960318,2.960318,2.917259,2.917259,2.777671,1588511
2006-05-26,2.938788,3.014142,2.938788,3.014142,2.869918,2480307
2006-05-29,3.035672,3.250968,3.024907,3.250968,3.095412,2863500
2006-05-30,3.229438,3.250968,3.121790,3.250968,3.095412,4830561
2006-06-01,3.229438,3.229438,3.121790,3.154084,3.003164,3604541
2006-06-02,3.143320,3.186379,3.143320,3.164849,3.013414,4765334
2006-06-05,3.121790,3.164849,3.035672,3.067966,2.921167,7202710
2006-06-06,3.067966,3.186379,3.067966,3.186379,3.033914,2784539
2006-06-07,3.164849,3.207908,3.067966,3.121790,2.972415,1911323
2006-06-08,2.906494,3.143320,2.906494,3.035672,2.890418,6035879
2006-06-09,2.960318,3.035672,2.960318,3.035672,2.890418,2728802
2006-06-12,2.949553,3.100260,2.928024,3.089496,2.941667,1191383
2006-06-13,2.949553,2.992612,2.938788,2.960318,2.818670,7287644
2006-06-14,2.960318,3.014142,2.960318,2.960318,2.818670,1832361
2006-06-15,2.971083,3.014142,2.971083,2.992612,2.849418,2626617
2006-06-16,3.229438,3.315556,3.014142,3.175614,3.023664,3065548
2006-06-19,3.186379,3.186379,3.067966,3.111025,2.962165,564339
2006-06-20,2.971083,3.057201,2.971083,3.035672,2.890418,2250391
2006-06-21,3.121790,3.121790,2.992612,3.046436,2.900667,1514195
2006-06-22,3.067966,3.164849,3.067966,3.111025,2.962165,3437130
2006-06-23,3.186379,3.186379,3.100260,3.111025,2.962165,1507227
2006-06-26,3.100260,3.197144,3.100260,3.197144,3.044164,1823072
2006-06-27,3.143320,3.250968,3.143320,3.229438,3.074912,2738092
2006-06-28,3.218673,3.261732,3.132555,3.250968,3.095412,1864875
2006-06-29,3.272497,3.433969,3.229438,3.369380,3.208158,4006114
2006-06-30,3.444734,3.466263,3.369380,3.412439,3.249157,2703256
2006-07-03,3.358615,3.380145,3.326321,3.369380,3.208158,1841651
2006-07-04,3.369380,3.369380,3.326321,3.347851,3.187659,3404616
2006-07-05,3.315556,3.369380,3.315556,3.347851,3.187659,2143561
2006-07-06,3.294027,3.412439,3.294027,3.412439,3.249157,1133323
2006-07-07,3.380145,3.380145,3.337086,3.369380,3.208158,1286601
2006-07-10,3.380145,3.380145,3.337086,3.347851,3.187659,1795203
2006-07-11,3.369380,3.380145,3.304791,3.369380,3.208158,1063652
2006-07-12,3.369380,3.433969,3.315556,3.390910,3.228658,1957770
2006-07-13,3.369380,3.487793,3.369380,3.466263,3.300406,5140483
2006-07-14,3.369380,3.390910,3.326321,3.390910,3.228658,1871
2006-07-17,3.358615,3.530852,3.358615,3.498558,3.331155,5622494
2006-07-18,3.477028,3.746148,3.477028,3.746148,3.566898,8978341
2006-07-19,3.746148,3.875326,3.703089,3.875326,3.689895,7561686
2006-07-20,3.875326,4.176740,3.875326,4.165975,3.966637,11546899
2006-07-21,4.165975,4.327447,4.101386,4.327447,4.120383,17647805
2006-07-24,4.262858,4.262858,4.047562,4.103539,3.907189,6135
2006-07-25,4.073398,4.090622,3.660030,3.832266,3.648896,9946311
2006-07-26,3.845184,4.112151,3.845184,4.073398,3.878490,3481255
2006-07-27,4.137987,4.137987,4.069092,4.129375,3.931789,2617328
2006-07-28,4.133681,4.155210,4.069092,4.086316,3.890790,2408313
2006-07-31,4.069092,4.090622,3.987279,4.056174,3.862089,1223897
2006-08-01,3.982974,4.069092,3.961444,3.961444,3.771893,1416654
2006-08-02,3.896855,3.991585,3.896855,3.970056,3.780093,413384
2006-08-03,3.991585,3.991585,3.918385,3.918385,3.730894,1256410
2006-08-04,3.918385,3.918385,3.784901,3.784901,3.603797,2027442
2006-08-07,3.784901,3.810737,3.737536,3.780595,3.599697,791933
2006-08-08,3.746148,3.866714,3.746148,3.819349,3.636597,1423622
2006-08-09,3.784901,3.939914,3.776289,3.901161,3.714494,7622068
2006-08-10,3.888243,3.961444,3.888243,3.914079,3.726794,3288497
2006-08-11,3.909773,3.926997,3.901161,3.914079,3.726794,1727854
2006-08-14,3.875326,4.047562,3.810737,3.914079,3.726794,6939286
2006-08-15,3.926997,3.926997,3.840878,3.875326,3.689895,2487274
2006-08-16,3.853796,3.961444,3.853796,3.948526,3.759593,708327
2006-08-17,3.948526,3.948526,3.896855,3.918385,3.730894,710649
2006-08-18,3.918385,3.982974,3.909773,3.926997,3.739094,2515143
2006-08-21,3.982974,3.982974,3.896855,3.901161,3.714494,661879
2006-08-22,3.905467,4.051868,3.905467,4.043256,3.849789,947533
2006-08-23,4.043256,4.043256,3.948526,4.038950,3.845690,724584
2006-08-24,4.038950,4.038950,3.982974,3.982974,3.792392,520214
2006-08-25,3.982974,3.982974,3.871020,3.896855,3.710395,3929475
2006-08-28,3.853796,3.935608,3.853796,3.931303,3.743194,538793
2006-08-29,3.901161,3.931303,3.660030,3.836572,3.652996,2169107
2006-08-30,3.836572,3.836572,3.724618,3.819349,3.636597,2150528
2006-08-31,3.767678,3.823655,3.746148,3.789207,3.607897,2206265
2006-09-01,3.793513,3.982974,3.793513,3.879632,3.693995,1486326
2006-09-04,3.935608,3.961444,3.888243,3.926997,3.739094,1962415
2006-09-05,3.982974,4.305917,3.982974,4.262858,4.058884,6920707
2006-09-06,4.219799,4.521213,4.211187,4.521213,4.304877,12499077
2006-09-07,4.456625,4.521213,4.370506,4.510448,4.294628,7937912
2006-09-08,4.521213,4.682685,4.413565,4.671920,4.448373,9157164
2006-09-11,4.682685,4.736509,4.521213,4.736509,4.509871,6386466
2006-09-12,4.628861,4.682685,4.499684,4.607332,4.386875,7171061
2006-09-13,4.521213,4.704215,4.413565,4.564272,4.345875,3239727
2006-09-14,4.639626,4.671920,4.370506,4.424330,4.212630,3580147
2006-09-15,4.456625,4.575037,4.413565,4.510448,4.294628,11470260
2006-09-18,4.521213,4.542743,4.488919,4.499684,4.284379,6435329
2006-09-19,4.521213,4.521213,4.456625,4.478154,4.263879,5086023
2006-09-20,4.478154,4.521213,4.280082,4.381271,4.171632,5867273
2006-09-21,4.381271,4.779568,4.381271,4.736509,4.509871,14881844
2006-09-22,4.801098,4.844157,4.628861,4.779568,4.550870,8212418
2006-09-25,4.736509,4.930275,4.671920,4.671920,4.448373,5044220
2006-09-26,4.682685,4.833392,4.607332,4.671920,4.448373,2911342
2006-09-27,4.693450,4.865687,4.693450,4.844157,4.612369,7726575
2006-09-28,4.844157,4.930275,4.844157,4.876452,4.643118,2727873
2006-09-29,4.876452,4.919511,4.801098,4.865687,4.632869,2350253
2006-10-03,4.844157,4.887216,4.736509,4.876452,4.643118,2001896
2006-10-04,4.833392,4.887216,4.714980,4.801098,4.571370,9412627
2006-10-05,4.768804,4.844157,4.768804,4.801098,4.571370,3240191
2006-10-06,4.618096,4.736509,4.618096,4.628861,4.407374,3530025
2006-10-09,4.618096,4.618096,4.585802,4.585802,4.366376,2561590
2006-10-10,4.585802,4.639626,4.585802,4.607332,4.386875,4168681
2006-10-11,4.607332,4.671920,4.607332,4.639626,4.417625,1326081
2006-10-12,4.628861,4.628861,4.585802,4.607332,4.386875,3634532
2006-10-13,4.596567,4.596567,4.467389,4.510448,4.294628,7367999
2006-10-16,4.510448,4.510448,4.392036,4.435095,4.222879,3444097
2006-10-17,4.521213,4.628861,4.435095,4.618096,4.397124,5798531
2006-10-18,4.628861,4.628861,4.370506,4.445860,4.233130,7245841
2006-10-19,4.488919,4.564272,4.445860,4.499684,4.284379,6941609
2006-10-20,4.521213,4.521213,4.435095,4.435095,4.222879,2512820
2006-10-23,4.435095,4.628861,4.435095,4.628861,4.407374,3564861
2006-10-24,4.575037,4.575037,4.499684,4.521213,4.304877,5942983
2006-10-25,4.510448,4.542743,4.370506,4.456625,4.243380,3455709
2006-10-26,4.424330,4.521213,4.327447,4.499684,4.284379,3778520
2006-10-27,4.488919,4.542743,4.413565,4.413565,4.202380,2159818
2006-10-31,4.499684,4.564272,4.478154,4.510448,4.294628,1830039
2006-11-01,4.542743,4.628861,4.424330,4.445860,4.233130,3711171
2006-11-02,4.456625,4.542743,4.456625,4.542743,4.325377,3646144
2006-11-03,4.488919,4.510448,4.435095,4.488919,4.274127,3265273
2006-11-06,4.488919,4.542743,4.413565,4.521213,4.304877,3042789
2006-11-07,4.564272,4.585802,4.510448,4.521213,4.304877,2595497
2006-11-08,4.510448,4.521213,4.456625,4.499684,4.284379,973079
2006-11-09,4.521213,4.564272,4.499684,4.510448,4.294628,2900659
2006-11-10,4.521213,4.628861,4.456625,4.510448,4.294628,3583440
2006-11-13,4.510448,4.542743,4.499684,4.499684,4.284379,4424143
2006-11-14,4.499684,4.521213,4.435095,4.478154,4.263879,2057633
2006-11-15,4.499684,4.564272,4.392036,4.402801,4.192132,5819897
2006-11-16,4.435095,4.521213,4.424330,4.424330,4.212630,5306650
2006-11-17,4.478154,4.510448,4.424330,4.424330,4.212630,3040002
2006-11-20,4.424330,4.693450,4.424330,4.693450,4.468872,4635
2006-11-21,4.779568,4.951805,4.779568,4.876452,4.643118,5836154
2006-11-22,4.930275,5.317808,4.779568,5.199395,4.950609,8377549
2006-11-23,5.210160,5.220925,5.167101,5.199395,4.950609,1412474
2006-11-24,5.199395,5.274749,5.177866,5.242455,4.991609,1802170
2006-11-27,5.167101,5.253219,5.080983,5.210160,4.960858,5107389
2006-11-28,5.199395,5.220925,5.037923,5.156336,4.909610,5801318
2006-11-29,5.167101,5.231690,5.145571,5.177866,4.930110,4949002
2006-11-30,5.177866,5.231690,5.091747,5.210160,4.960858,5909076
2006-12-01,5.210160,5.597693,5.210160,5.576163,5.309348,11342529
2006-12-04,5.511574,5.899107,5.511574,5.791459,5.514343,1932688
2006-12-05,5.780694,6.006755,5.705341,6.006755,5.719337,4372331
2006-12-06,6.006755,6.028285,5.769929,5.942166,5.657838,1957668
2006-12-07,5.812989,5.985225,5.737635,5.985225,5.698837,1374852
2006-12-08,5.952931,6.017520,5.909872,6.006755,5.719337,671633
2006-12-11,5.985225,6.200521,5.920637,6.200521,5.903832,2752026
2006-12-12,6.114403,6.200521,5.866813,5.963696,5.678339,3896558
2006-12-13,5.834518,6.243580,5.769929,5.920637,5.637341,6278368
2006-12-14,5.920637,5.920637,5.597693,5.812989,5.534842,5927433
2006-12-15,5.802224,5.931401,5.769929,5.877577,5.596341,473362
2006-12-18,5.888342,5.952931,5.812989,5.877577,5.596341,447816
2006-12-19,5.726870,5.952931,5.726870,5.812989,5.534842,399450
2006-12-20,5.877577,5.877577,5.812989,5.812989,5.534842,1351628
2006-12-21,5.812989,5.985225,5.802224,5.985225,5.698837,2719513
2006-12-22,5.985225,6.189756,5.845283,6.006755,5.719337,1323759
2006-12-27,5.834518,6.297404,5.705341,6.265110,5.965330,1630616
2006-12-28,6.297404,6.297404,6.125168,6.178992,5.883333,1645762
2006-12-29,6.222051,6.415817,6.146697,6.415817,6.108826,1969382
2007-01-02,6.405052,6.405052,6.157462,6.222051,5.924332,308069
2007-01-03,6.222051,6.318934,6.211286,6.243580,5.944831,1093843
2007-01-04,6.222051,6.232816,6.028285,6.125168,5.832084,1356272
2007-01-05,6.135933,6.200521,5.963696,5.995990,5.709086,462851
2007-01-08,5.995990,5.995990,5.920637,5.920637,5.637341,750130
2007-01-09,5.942166,5.974461,5.899107,5.909872,5.627090,657536
2007-01-10,5.909872,5.920637,5.769929,5.769929,5.493843,1161192
2007-01-11,5.705341,5.823753,5.705341,5.748400,5.473344,977724
2007-01-12,5.705341,5.909872,5.705341,5.834518,5.555341,1021747
2007-01-15,5.856048,6.222051,5.856048,6.157462,5.862833,1284279
2007-01-16,6.157462,6.157462,5.942166,6.049814,5.760336,1151903
2007-01-17,6.049814,6.125168,6.028285,6.082109,5.791085,366936
2007-01-18,6.125168,6.211286,6.060579,6.189756,5.893582,1134029
2007-01-19,6.135933,6.189756,6.114403,6.189756,5.893582,715294
2007-01-22,6.351228,6.351228,6.135933,6.211286,5.914082,1417119
2007-01-23,6.211286,6.254345,6.028285,6.092873,5.801335,164889
2007-01-24,6.092873,6.168227,6.049814,6.157462,5.862833,537478
2007-01-25,6.092873,6.243580,6.049814,6.135933,5.842334,431963
2007-01-26,6.028285,6.049814,5.877577,5.920637,5.637341,1274989
2007-01-29,5.920637,5.920637,5.716106,5.726870,5.452845,1925963
2007-01-30,5.683811,5.877577,5.673046,5.834518,5.555341,1934361
2007-01-31,5.834518,6.049814,5.726870,5.963696,5.678339,1007288
2007-02-01,6.049814,6.049814,5.748400,5.769929,5.493843,1087986
2007-02-02,5.856048,5.856048,5.759165,5.823753,5.545092,537074
2007-02-05,5.737635,5.834518,5.716106,5.759165,5.483594,414777
2007-02-06,5.823753,5.899107,5.748400,5.888342,5.606591,529220
2007-02-07,5.856048,6.049814,5.834518,5.856048,5.575841,1485518
2007-02-08,5.812989,6.049814,5.812989,6.049814,5.760336,771031
2007-02-09,6.135933,6.717231,6.135933,6.674172,6.354820,4123343
2007-02-12,6.674172,7.438473,6.674172,7.309295,6.959553,3432
2007-02-13,7.427708,7.427708,6.867939,7.104764,6.764808,5845443
2007-02-14,7.104764,7.384649,7.093999,7.277001,6.928804,1795849
2007-02-15,7.363119,7.363119,7.104764,7.147823,6.805806,1903041
2007-02-16,7.147823,7.384649,7.147823,7.341590,6.990302,1223897
2007-02-21,7.341590,7.761417,7.320060,7.707593,7.338792,3778116
2007-02-22,7.707593,7.750652,7.535356,7.535356,7.174796,3163088
2007-02-23,7.513826,7.535356,7.147823,7.147823,6.805806,3437130
2007-02-26,7.169353,7.320060,7.147823,7.320060,6.969802,2805
2007-02-27,7.223177,7.352354,7.147823,7.255471,6.908304,1997251
2007-02-28,6.469641,6.954057,6.243580,6.846409,6.518814,2673065
2007-03-01,6.857174,6.910998,6.803350,6.803350,6.477816,526373
2007-03-02,6.717231,6.846409,6.437347,6.523465,6.211323,1537419
2007-03-05,6.329699,6.329699,6.039049,6.114403,5.821834,3548604
2007-03-06,6.039049,6.308169,5.931401,6.135933,5.842334,2972653
2007-03-07,6.297404,6.415817,6.135933,6.135933,5.842334,1635442
2007-03-08,6.189756,6.232816,6.039049,6.157462,5.862833,3506801
2007-03-09,6.211286,6.588054,6.211286,6.275875,5.975581,1137160
2007-03-12,6.674172,6.814115,6.523465,6.674172,6.354820,1028816
2007-03-13,6.867939,6.889468,6.738761,6.792585,6.467566,1142613
2007-03-14,6.781820,6.781820,6.458876,6.609583,6.293320,1950803
2007-03-15,6.674172,6.846409,6.566524,6.792585,6.467566,2647519
2007-03-16,6.749526,7.201647,6.749526,7.147823,6.805806,2575738
2007-03-19,7.212412,7.772181,7.212412,7.750652,7.379790,8469738
2007-03-20,7.772181,8.073596,7.772181,7.965948,7.584785,6061425
2007-03-21,7.965948,7.965948,7.513826,7.696828,7.328541,5072089
2007-03-22,8.073596,8.159714,7.815240,7.858300,7.482287,3223470
2007-03-23,7.976712,7.976712,7.847535,7.912124,7.533537,1973219
2007-03-26,7.944418,8.504187,7.944418,8.407304,8.005022,9630931
2007-03-27,8.396539,8.396539,8.256597,8.310421,7.912776,3569506
2007-03-28,8.288891,8.310421,8.245832,8.288891,7.892274,5218399
2007-03-29,8.310421,8.375010,8.310421,8.342715,7.943526,3722783
2007-03-30,8.331951,8.342715,8.116655,8.310421,7.912776,3016778
2007-04-02,8.299656,8.450363,8.299656,8.375010,7.974272,3352716
2007-04-03,8.353480,8.396539,8.299656,8.353480,7.953775,4731051
2007-04-04,8.364245,8.396539,8.235067,8.245832,7.851277,3140974
2007-04-10,8.256597,8.697954,8.245832,8.676424,8.261267,4657720
2007-04-11,8.719483,8.827131,8.708718,8.730248,8.312514,1740441
2007-04-12,8.730248,8.730248,8.590306,8.633365,8.220265,824446
2007-04-13,8.633365,8.719483,8.579541,8.633365,8.220265,1672117
2007-04-16,8.848661,9.074721,8.848661,9.063957,8.630256,3440966
2007-04-17,9.150075,9.150075,8.622600,8.827131,8.404760,2203102
2007-04-18,8.827131,8.827131,8.439599,8.644130,8.230516,2426892
2007-04-19,8.644130,8.644130,8.407304,8.450363,8.046021,1446845
2007-04-20,8.611835,8.870190,8.558011,8.773307,8.353512,952177
2007-04-23,8.880955,9.096251,8.773307,9.063957,8.630256,2432243
2007-04-24,9.063957,9.107016,8.848661,9.074721,8.640505,1911323
2007-04-25,9.042427,9.580667,8.934779,9.580667,9.122242,1598966
2007-04-26,9.473019,10.011259,9.473019,9.903611,9.429731,3286161
2007-04-27,9.903611,10.743265,9.483784,10.301908,9.808971,2664834
2007-04-30,10.291143,10.764794,10.118907,10.452615,9.952467,1690696
2007-05-02,10.452615,10.764794,10.334202,10.721735,10.208712,2457083
2007-05-03,10.743265,11.292269,10.700205,10.764794,10.249708,2928829
2007-05-04,10.775559,11.087738,10.549498,10.775559,10.259958,2331270
2007-05-07,10.764794,10.893972,9.677550,9.839022,9.368233,14036496
2007-05-08,9.795963,10.043553,9.795963,9.860551,9.471634,3732073
2007-05-09,10.011259,10.011259,9.386901,9.494548,9.120068,1402720
2007-05-10,9.516078,10.011259,9.516078,9.946670,9.554357,2214747
2007-05-11,9.882081,9.914375,9.656020,9.656020,9.275173,1647500
2007-05-14,9.752904,9.946670,9.688315,9.795963,9.409595,2401346
2007-05-15,9.871316,10.011259,9.795963,9.968199,9.575037,1446845
2007-05-16,9.968199,10.291143,9.968199,10.140436,9.740483,2025119
2007-05-17,10.205025,10.463380,10.140436,10.441850,10.030007,3033336
2007-05-18,10.441850,10.441850,10.032788,10.118907,9.719801,2083179
2007-05-21,10.118907,10.118907,9.763668,9.882081,9.492316,4099009
2007-05-22,9.903611,10.108142,9.882081,10.011259,9.616398,1830039
2007-05-23,10.043553,10.657146,10.043553,10.538734,10.123070,7479009
2007-05-25,10.409556,10.409556,9.989729,10.291143,9.885243,3287517
2007-05-28,10.441850,10.506439,10.258849,10.344967,9.936944,26861817
2007-05-29,10.312673,10.334202,9.860551,10.161966,9.761161,1609412
2007-05-30,9.817492,10.011259,9.516078,10.011259,9.616398,2765045
2007-05-31,10.011259,10.334202,9.795963,10.183495,9.781842,3281298
2007-06-01,10.226555,10.657146,10.194260,10.226555,9.823203,2669934
2007-06-04,10.205025,10.205025,9.860551,9.925140,9.533677,5036445
2007-06-05,9.925140,10.032788,9.580667,9.634491,9.254491,1892743
2007-06-06,9.688315,9.688315,9.429960,9.473019,9.099387,3248208
2007-06-07,9.419195,9.419195,9.053192,9.225429,8.861564,2020475
2007-06-08,9.150075,9.677550,9.150075,9.677550,9.295852,2113370
2007-06-11,9.688315,10.226555,9.677550,10.194260,9.792181,1658183
2007-06-12,10.226555,10.226555,9.354606,9.569902,9.192450,2394379
2007-06-13,null,null,null,null,null,null
2007-06-14,9.096251,9.214664,8.719483,8.719483,8.375574,8546377
2007-06-15,8.611835,8.697954,8.224303,8.493423,8.158429,15938483
2007-06-18,10.000000,10.263157,10.000000,10.039473,9.643500,5616069
2007-06-20,9.605263,10.657894,9.605263,10.447368,10.035305,10441617
2007-06-21,10.578947,11.263157,10.578947,11.184210,10.743086,11553998
2007-06-22,11.447368,12.000000,11.394736,11.605263,11.147533,15203138
2007-06-25,11.460526,11.750000,11.460526,11.710526,11.248645,6441760
2007-06-26,11.736842,11.736842,11.144736,11.184210,10.743086,3338300
2007-06-27,11.263157,11.802631,11.157894,11.157894,10.717808,3471300
2007-06-28,11.552631,11.842105,11.539473,11.828947,11.362394,4021638
2007-06-29,11.802631,11.842105,11.526315,11.842105,11.375032,3005800
2007-07-03,11.828947,11.828947,11.342105,11.631578,11.172811,2251963
2007-07-04,11.631578,11.631578,11.236842,11.342105,10.894754,2825300
2007-07-05,11.315789,11.684210,11.289473,11.328947,10.882115,1179900
2007-07-06,11.368421,11.526315,11.223684,11.526315,11.071699,2161538
2007-07-09,11.315789,11.763157,11.315789,11.631578,11.172811,2773338
2007-07-10,11.736842,11.736842,11.526315,11.592105,11.134893,2437038
2007-07-11,11.526315,11.618421,11.500000,11.565789,11.109616,1031700
2007-07-12,11.539473,11.539473,11.131578,11.131578,10.692530,1612108
2007-07-13,11.184210,11.302631,11.000000,11.052631,10.616698,2421838
2007-07-16,11.210526,11.447368,10.947368,11.052631,10.616698,1778400
2007-07-17,11.078947,11.078947,10.526315,10.855263,10.427114,1366434
2007-07-18,11.394736,11.710526,11.171052,11.500000,11.046423,8230800
